monitoring_year,site_code,sp_code4,number_territories,monitoring_biomass_g,sitetype,sitesize,woodbelowbrowse,woodabovebrowse
1991,ROMF,AMWO,1.00,161.17,terrestrial,12.50,to delete,to delete
1991,ROMF,BAOR,11.00,375.31,terrestrial,12.50,to delete,to delete
1991,ROMF,BCCH,2.50,26.90,terrestrial,12.50,to delete,to delete
1991,ROMF,BHCO,1.00,46.33,terrestrial,12.50,to delete,to delete
1991,ROMF,BLJA,2.00,170.91,terrestrial,12.50,to delete,to delete
1991,ROMF,COGR,7.00,773.90,terrestrial,12.50,to delete,to delete
1991,ROMF,COYE,4.50,47.05,terrestrial,12.50,to delete,to delete
1991,ROMF,DOWO,4.50,121.09,terrestrial,12.50,to delete,to delete
1991,ROMF,EAKI,6.50,256.78,terrestrial,12.50,to delete,to delete
1991,ROMF,EATO,2.00,77.89,terrestrial,12.50,to delete,to delete
1991,ROMF,EAWP,9.00,126.90,terrestrial,12.50,to delete,to delete
1991,ROMF,EUST,2.00,154.14,terrestrial,12.50,to delete,to delete
1991,ROMF,GCFL,4.50,156.17,terrestrial,12.50,to delete,to delete
1991,ROMF,NHWR,14.00,149.42,terrestrial,12.50,to delete,to delete
1991,ROMF,NOCA,2.00,84.06,terrestrial,12.50,to delete,to delete
1991,ROMF,NOFL,3.00,381.37,terrestrial,12.50,to delete,to delete
1991,ROMF,RBWO,2.00,145.09,terrestrial,12.50,to delete,to delete
1991,ROMF,REVI,9.00,155.57,terrestrial,12.50,to delete,to delete
1991,ROMF,RHWO,1.00,70.78,terrestrial,12.50,to delete,to delete
1991,ROMF,RWBL,15.00,870.30,terrestrial,12.50,to delete,to delete
1991,ROMF,SOSP,11.50,237.87,terrestrial,12.50,to delete,to delete
1991,ROMF,TRES,11.00,237.04,terrestrial,12.50,to delete,to delete
1991,ROMF,WBNU,2.00,41.35,terrestrial,12.50,to delete,to delete
1991,ROMF,YEWA,5.50,53.53,terrestrial,12.50,to delete,to delete
1994,ROMF,AMRE,0.50,4.15,terrestrial,12.50,to delete,to delete
1994,ROMF,BAOR,9.00,307.07,terrestrial,12.50,to delete,to delete
1994,ROMF,BCCH,1.00,10.76,terrestrial,12.50,to delete,to delete
1994,ROMF,BGGN,0.50,3.01,terrestrial,12.50,to delete,to delete
1994,ROMF,BHCO,2.00,92.67,terrestrial,12.50,to delete,to delete
1994,ROMF,BLJA,1.00,85.46,terrestrial,12.50,to delete,to delete
1994,ROMF,COGR,1.00,110.56,terrestrial,12.50,to delete,to delete
1994,ROMF,COYE,5.00,52.28,terrestrial,12.50,to delete,to delete
1994,ROMF,DOWO,2.00,53.82,terrestrial,12.50,to delete,to delete
1994,ROMF,EAKI,3.00,118.51,terrestrial,12.50,to delete,to delete
1994,ROMF,EAWP,12.00,169.20,terrestrial,12.50,to delete,to delete
1994,ROMF,EUST,3.50,269.74,terrestrial,12.50,to delete,to delete
1994,ROMF,GCFL,3.00,104.11,terrestrial,12.50,to delete,to delete
1994,ROMF,NHWR,14.00,149.42,terrestrial,12.50,to delete,to delete
1994,ROMF,INBU,2.00,28.52,terrestrial,12.50,to delete,to delete
1994,ROMF,NOFL,1.00,127.12,terrestrial,12.50,to delete,to delete
1994,ROMF,RBWO,2.00,145.09,terrestrial,12.50,to delete,to delete
1994,ROMF,REVI,6.00,103.71,terrestrial,12.50,to delete,to delete
1994,ROMF,RHWO,0.50,35.39,terrestrial,12.50,to delete,to delete
1994,ROMF,RTHA,1.00,1126.00,terrestrial,12.50,to delete,to delete
1994,ROMF,RWBL,7.00,406.14,terrestrial,12.50,to delete,to delete
1994,ROMF,SOSP,4.50,93.08,terrestrial,12.50,to delete,to delete
1994,ROMF,TRES,18.50,398.65,terrestrial,12.50,to delete,to delete
1994,ROMF,WAVI,2.00,26.94,terrestrial,12.50,to delete,to delete
1994,ROMF,YBCU,1.00,58.38,terrestrial,12.50,to delete,to delete
1994,ROMF,YEWA,4.50,43.80,terrestrial,12.50,to delete,to delete
1999,ROMF,AMRE,1.00,8.29,terrestrial,12.50,to delete,to delete
1999,ROMF,AMRO,2.00,156.18,terrestrial,12.50,to delete,to delete
1999,ROMF,BAOR,15.00,511.79,terrestrial,12.50,to delete,to delete
1999,ROMF,BGGN,1.00,6.02,terrestrial,12.50,to delete,to delete
1999,ROMF,BHCO,2.00,92.67,terrestrial,12.50,to delete,to delete
1999,ROMF,BLJA,2.00,170.91,terrestrial,12.50,to delete,to delete
1999,ROMF,COYE,6.50,67.96,terrestrial,12.50,to delete,to delete
1999,ROMF,DOWO,1.00,26.91,terrestrial,12.50,to delete,to delete
1999,ROMF,EAKI,6.50,256.78,terrestrial,12.50,to delete,to delete
1999,ROMF,EATO,3.00,116.83,terrestrial,12.50,to delete,to delete
1999,ROMF,EAWP,12.50,176.25,terrestrial,12.50,to delete,to delete
1999,ROMF,EUST,2.00,154.14,terrestrial,12.50,to delete,to delete
1999,ROMF,EWPW,1.00,53.40,terrestrial,12.50,to delete,to delete
1999,ROMF,GCFL,5.50,190.87,terrestrial,12.50,to delete,to delete
1999,ROMF,GRCA,1.00,35.68,terrestrial,12.50,to delete,to delete
1999,ROMF,NHWR,30.00,320.19,terrestrial,12.50,to delete,to delete
1999,ROMF,NOCA,1.00,42.03,terrestrial,12.50,to delete,to delete
1999,ROMF,NOFL,2.00,254.25,terrestrial,12.50,to delete,to delete
1999,ROMF,RBWO,2.00,145.09,terrestrial,12.50,to delete,to delete
1999,ROMF,REVI,12.00,207.42,terrestrial,12.50,to delete,to delete
1999,ROMF,RWBL,9.00,522.18,terrestrial,12.50,to delete,to delete
1999,ROMF,SCTA,1.00,29.44,terrestrial,12.50,to delete,to delete
1999,ROMF,SOSP,2.50,51.71,terrestrial,12.50,to delete,to delete
1999,ROMF,TRES,29.00,624.91,terrestrial,12.50,to delete,to delete
1999,ROMF,WAVI,2.00,26.94,terrestrial,12.50,to delete,to delete
1999,ROMF,WEVI,1.00,11.04,terrestrial,12.50,to delete,to delete
1999,ROMF,YEWA,6.00,58.40,terrestrial,12.50,to delete,to delete
2000,ROMF,AMRE,1.00,8.29,terrestrial,12.50,to delete,to delete
2000,ROMF,AMRO,2.00,156.18,terrestrial,12.50,to delete,to delete
2000,ROMF,BAOR,9.50,324.13,terrestrial,12.50,to delete,to delete
2000,ROMF,BCCH,4.00,43.05,terrestrial,12.50,to delete,to delete
2000,ROMF,BGGN,3.00,18.07,terrestrial,12.50,to delete,to delete
2000,ROMF,BLJA,2.00,170.91,terrestrial,12.50,to delete,to delete
2000,ROMF,CEDW,2.00,66.21,terrestrial,12.50,to delete,to delete
2000,ROMF,COGR,1.00,110.56,terrestrial,12.50,to delete,to delete
2000,ROMF,COYE,6.00,62.73,terrestrial,12.50,to delete,to delete
2000,ROMF,DOWO,4.00,107.64,terrestrial,12.50,to delete,to delete
2000,ROMF,EAKI,4.00,158.02,terrestrial,12.50,to delete,to delete
2000,ROMF,EATO,1.00,38.94,terrestrial,12.50,to delete,to delete
2000,ROMF,EAWP,14.50,204.45,terrestrial,12.50,to delete,to delete
2000,ROMF,EUST,4.00,308.27,terrestrial,12.50,to delete,to delete
2000,ROMF,EWPW,1.00,53.40,terrestrial,12.50,to delete,to delete
2000,ROMF,GCFL,3.00,104.11,terrestrial,12.50,to delete,to delete
2000,ROMF,GRCA,4.00,142.74,terrestrial,12.50,to delete,to delete
2000,ROMF,HAWO,1.00,69.55,terrestrial,12.50,to delete,to delete
2000,ROMF,NHWR,22.00,234.81,terrestrial,12.50,to delete,to delete
2000,ROMF,INBU,5.00,71.31,terrestrial,12.50,to delete,to delete
2000,ROMF,MODO,3.00,394.56,terrestrial,12.50,to delete,to delete
2000,ROMF,NOCA,1.00,42.03,terrestrial,12.50,to delete,to delete
2000,ROMF,NOFL,3.00,381.37,terrestrial,12.50,to delete,to delete
2000,ROMF,RBWO,2.00,145.09,terrestrial,12.50,to delete,to delete
2000,ROMF,REVI,7.00,121.00,terrestrial,12.50,to delete,to delete
2000,ROMF,RHWO,3.00,212.35,terrestrial,12.50,to delete,to delete
2000,ROMF,RTHA,0.50,563.00,terrestrial,12.50,to delete,to delete
2000,ROMF,RTHU,1.00,3.20,terrestrial,12.50,to delete,to delete
2000,ROMF,RWBL,5.00,290.10,terrestrial,12.50,to delete,to delete
2000,ROMF,SOSP,8.00,165.48,terrestrial,12.50,to delete,to delete
2000,ROMF,TRES,14.00,301.68,terrestrial,12.50,to delete,to delete
2000,ROMF,WAVI,6.00,80.83,terrestrial,12.50,to delete,to delete
2000,ROMF,WBNU,2.00,41.35,terrestrial,12.50,to delete,to delete
2000,ROMF,YBCU,1.00,58.38,terrestrial,12.50,to delete,to delete
2000,ROMF,YEWA,3.00,29.20,terrestrial,12.50,to delete,to delete
2004,ROMF,AMRE,2.00,16.58,terrestrial,12.50,to delete,to delete
2004,ROMF,AMRO,2.50,195.23,terrestrial,12.50,to delete,to delete
2004,ROMF,AMWO,1.00,161.17,terrestrial,12.50,to delete,to delete
2004,ROMF,BAOR,12.00,409.43,terrestrial,12.50,to delete,to delete
2004,ROMF,BBCU,1.00,50.85,terrestrial,12.50,to delete,to delete
2004,ROMF,BCCH,2.00,21.52,terrestrial,12.50,to delete,to delete
2004,ROMF,BGGN,1.00,6.02,terrestrial,12.50,to delete,to delete
2004,ROMF,BHCO,4.00,185.34,terrestrial,12.50,to delete,to delete
2004,ROMF,BLJA,2.00,170.91,terrestrial,12.50,to delete,to delete
2004,ROMF,COGR,3.00,331.67,terrestrial,12.50,to delete,to delete
2004,ROMF,COYE,14.50,151.61,terrestrial,12.50,to delete,to delete
2004,ROMF,DOWO,3.00,80.73,terrestrial,12.50,to delete,to delete
2004,ROMF,EAKI,6.00,237.03,terrestrial,12.50,to delete,to delete
2004,ROMF,EATO,3.00,116.83,terrestrial,12.50,to delete,to delete
2004,ROMF,EAWP,12.00,169.20,terrestrial,12.50,to delete,to delete
2004,ROMF,EUST,5.50,423.87,terrestrial,12.50,to delete,to delete
2004,ROMF,EWPW,2.50,133.50,terrestrial,12.50,to delete,to delete
2004,ROMF,FISP,1.50,18.05,terrestrial,12.50,to delete,to delete
2004,ROMF,GCFL,3.50,121.46,terrestrial,12.50,to delete,to delete
2004,ROMF,GRCA,8.00,285.48,terrestrial,12.50,to delete,to delete
2004,ROMF,HAWO,1.00,69.55,terrestrial,12.50,to delete,to delete
2004,ROMF,NHWR,24.50,261.49,terrestrial,12.50,to delete,to delete
2004,ROMF,INBU,8.00,114.10,terrestrial,12.50,to delete,to delete
2004,ROMF,MODO,4.00,526.09,terrestrial,12.50,to delete,to delete
2004,ROMF,NOCA,2.00,84.06,terrestrial,12.50,to delete,to delete
2004,ROMF,NOFL,4.00,508.49,terrestrial,12.50,to delete,to delete
2004,ROMF,RBGR,2.00,91.81,terrestrial,12.50,to delete,to delete
2004,ROMF,RBWO,3.00,217.63,terrestrial,12.50,to delete,to delete
2004,ROMF,REVI,4.50,77.78,terrestrial,12.50,to delete,to delete
2004,ROMF,RTHA,0.50,563.00,terrestrial,12.50,to delete,to delete
2004,ROMF,RWBL,6.50,377.13,terrestrial,12.50,to delete,to delete
2004,ROMF,SCTA,1.00,29.44,terrestrial,12.50,to delete,to delete
2004,ROMF,SOSP,9.00,186.16,terrestrial,12.50,to delete,to delete
2004,ROMF,SWSP,0.25,4.10,terrestrial,12.50,to delete,to delete
2004,ROMF,TRES,17.00,366.33,terrestrial,12.50,to delete,to delete
2004,ROMF,WAVI,3.00,40.42,terrestrial,12.50,to delete,to delete
2004,ROMF,WBNU,2.00,41.35,terrestrial,12.50,to delete,to delete
2004,ROMF,YBCU,2.00,116.76,terrestrial,12.50,to delete,to delete
2004,ROMF,YEWA,5.50,53.53,terrestrial,12.50,to delete,to delete
2009,ROMF,AMRE,9.00,74.63,terrestrial,12.50,to delete,to delete
2009,ROMF,AMRO,2.00,156.18,terrestrial,12.50,to delete,to delete
2009,ROMF,AMWO,1.00,161.17,terrestrial,12.50,to delete,to delete
2009,ROMF,BAOR,6.00,204.71,terrestrial,12.50,to delete,to delete
2009,ROMF,BCCH,1.00,10.76,terrestrial,12.50,to delete,to delete
2009,ROMF,BGGN,1.00,6.02,terrestrial,12.50,to delete,to delete
2009,ROMF,BHCO,1.00,46.33,terrestrial,12.50,to delete,to delete
2009,ROMF,BLJA,1.00,85.46,terrestrial,12.50,to delete,to delete
2009,ROMF,COGR,1.00,110.56,terrestrial,12.50,to delete,to delete
2009,ROMF,COYE,2.50,26.14,terrestrial,12.50,to delete,to delete
2009,ROMF,DOWO,2.00,53.82,terrestrial,12.50,to delete,to delete
2009,ROMF,EAKI,1.00,39.50,terrestrial,12.50,to delete,to delete
2009,ROMF,EASO,1.00,152.30,terrestrial,12.50,to delete,to delete
2009,ROMF,EATO,2.00,77.89,terrestrial,12.50,to delete,to delete
2009,ROMF,EAWP,7.00,98.70,terrestrial,12.50,to delete,to delete
2009,ROMF,EUST,1.00,77.07,terrestrial,12.50,to delete,to delete
2009,ROMF,EWPW,1.00,53.40,terrestrial,12.50,to delete,to delete
2009,ROMF,GCFL,3.00,104.11,terrestrial,12.50,to delete,to delete
2009,ROMF,GRCA,4.00,142.74,terrestrial,12.50,to delete,to delete
2009,ROMF,NHWR,11.00,117.40,terrestrial,12.50,to delete,to delete
2009,ROMF,INBU,2.00,28.52,terrestrial,12.50,to delete,to delete
2009,ROMF,LEFL,3.00,30.17,terrestrial,12.50,to delete,to delete
2009,ROMF,NOCA,1.00,42.03,terrestrial,12.50,to delete,to delete
2009,ROMF,NOFL,1.00,127.12,terrestrial,12.50,to delete,to delete
2009,ROMF,AGOS,0.25,262.69,terrestrial,12.50,to delete,to delete
2009,ROMF,RBWO,2.00,145.09,terrestrial,12.50,to delete,to delete
2009,ROMF,REVI,2.00,34.57,terrestrial,12.50,to delete,to delete
2009,ROMF,RTHA,0.50,563.00,terrestrial,12.50,to delete,to delete
2009,ROMF,RWBL,3.50,203.07,terrestrial,12.50,to delete,to delete
2009,ROMF,SCTA,1.00,29.44,terrestrial,12.50,to delete,to delete
2009,ROMF,SOSP,3.00,62.05,terrestrial,12.50,to delete,to delete
2009,ROMF,SWSP,0.50,8.20,terrestrial,12.50,to delete,to delete
2009,ROMF,TRES,8.00,172.39,terrestrial,12.50,to delete,to delete
2009,ROMF,VEER,1.00,31.63,terrestrial,12.50,to delete,to delete
2009,ROMF,WAVI,1.00,13.47,terrestrial,12.50,to delete,to delete
2009,ROMF,YEWA,10.00,97.33,terrestrial,12.50,to delete,to delete
2010,ROMF,AMRE,6.50,53.90,terrestrial,12.50,to delete,to delete
2010,ROMF,AMRO,1.00,78.09,terrestrial,12.50,to delete,to delete
2010,ROMF,AMWO,1.00,161.17,terrestrial,12.50,to delete,to delete
2010,ROMF,BAOR,6.00,204.71,terrestrial,12.50,to delete,to delete
2010,ROMF,BGGN,1.00,6.02,terrestrial,12.50,to delete,to delete
2010,ROMF,BHCO,2.00,92.67,terrestrial,12.50,to delete,to delete
2010,ROMF,BLJA,1.00,85.46,terrestrial,12.50,to delete,to delete
2010,ROMF,COGR,2.00,221.11,terrestrial,12.50,to delete,to delete
2010,ROMF,COYE,5.50,57.51,terrestrial,12.50,to delete,to delete
2010,ROMF,DOWO,4.00,107.64,terrestrial,12.50,to delete,to delete
2010,ROMF,EAKI,2.00,79.01,terrestrial,12.50,to delete,to delete
2010,ROMF,EATO,4.00,155.78,terrestrial,12.50,to delete,to delete
2010,ROMF,EAWP,6.00,84.60,terrestrial,12.50,to delete,to delete
2010,ROMF,EUST,1.00,77.07,terrestrial,12.50,to delete,to delete
2010,ROMF,EWPW,2.00,106.80,terrestrial,12.50,to delete,to delete
2010,ROMF,FISP,1.00,12.04,terrestrial,12.50,to delete,to delete
2010,ROMF,GCFL,4.00,138.82,terrestrial,12.50,to delete,to delete
2010,ROMF,GRCA,9.00,321.16,terrestrial,12.50,to delete,to delete
2010,ROMF,NHWR,19.50,208.13,terrestrial,12.50,to delete,to delete
2010,ROMF,INBU,3.50,49.92,terrestrial,12.50,to delete,to delete
2010,ROMF,NOCA,1.00,42.03,terrestrial,12.50,to delete,to delete
2010,ROMF,NOFL,2.00,254.25,terrestrial,12.50,to delete,to delete
2010,ROMF,RBWO,2.00,145.09,terrestrial,12.50,to delete,to delete
2010,ROMF,REVI,6.00,103.71,terrestrial,12.50,to delete,to delete
2010,ROMF,RTHA,0.25,281.50,terrestrial,12.50,to delete,to delete
2010,ROMF,RTHU,2.00,6.40,terrestrial,12.50,to delete,to delete
2010,ROMF,RWBL,5.00,290.10,terrestrial,12.50,to delete,to delete
2010,ROMF,SOSP,8.00,165.48,terrestrial,12.50,to delete,to delete
2010,ROMF,TRES,23.00,495.62,terrestrial,12.50,to delete,to delete
2010,ROMF,WAVI,3.00,40.42,terrestrial,12.50,to delete,to delete
2010,ROMF,WBNU,1.00,20.68,terrestrial,12.50,to delete,to delete
2010,ROMF,YBCU,2.00,116.76,terrestrial,12.50,to delete,to delete
2010,ROMF,YEWA,24.50,238.46,terrestrial,12.50,to delete,to delete
2016,ROMF,AMCR,0.50,253.00,terrestrial,12.50,to delete,to delete
2016,ROMF,AMRE,7.00,58.04,terrestrial,12.50,to delete,to delete
2016,ROMF,AMRO,2.00,156.18,terrestrial,12.50,to delete,to delete
2016,ROMF,BAOR,5.50,187.66,terrestrial,12.50,to delete,to delete
2016,ROMF,BCCH,2.00,21.52,terrestrial,12.50,to delete,to delete
2016,ROMF,BGGN,3.00,18.07,terrestrial,12.50,to delete,to delete
2016,ROMF,BLJA,1.00,85.46,terrestrial,12.50,to delete,to delete
2016,ROMF,CHSW,1.00,22.88,terrestrial,12.50,to delete,to delete
2016,ROMF,COGR,4.00,442.23,terrestrial,12.50,to delete,to delete
2016,ROMF,COYE,9.00,94.10,terrestrial,12.50,to delete,to delete
2016,ROMF,DOWO,2.00,53.82,terrestrial,12.50,to delete,to delete
2016,ROMF,EAKI,3.00,118.51,terrestrial,12.50,to delete,to delete
2016,ROMF,EATO,0.50,19.47,terrestrial,12.50,to delete,to delete
2016,ROMF,EAWP,7.00,98.70,terrestrial,12.50,to delete,to delete
2016,ROMF,EWPW,1.00,53.40,terrestrial,12.50,to delete,to delete
2016,ROMF,GCFL,4.00,138.82,terrestrial,12.50,to delete,to delete
2016,ROMF,GRCA,7.00,249.79,terrestrial,12.50,to delete,to delete
2016,ROMF,HAWO,1.00,69.55,terrestrial,12.50,to delete,to delete
2016,ROMF,NHWR,10.00,106.73,terrestrial,12.50,to delete,to delete
2016,ROMF,INBU,5.00,71.31,terrestrial,12.50,to delete,to delete
2016,ROMF,NOCA,2.00,84.06,terrestrial,12.50,to delete,to delete
2016,ROMF,NOFL,3.00,381.37,terrestrial,12.50,to delete,to delete
2016,ROMF,OROR,1.50,31.76,terrestrial,12.50,to delete,to delete
2016,ROMF,RBGR,2.00,91.81,terrestrial,12.50,to delete,to delete
2016,ROMF,RBWO,2.00,145.09,terrestrial,12.50,to delete,to delete
2016,ROMF,REVI,9.00,155.57,terrestrial,12.50,to delete,to delete
2016,ROMF,RTHU,1.50,4.80,terrestrial,12.50,to delete,to delete
2016,ROMF,RWBL,7.00,406.14,terrestrial,12.50,to delete,to delete
2016,ROMF,SOSP,3.00,62.05,terrestrial,12.50,to delete,to delete
2016,ROMF,TRES,7.00,150.84,terrestrial,12.50,to delete,to delete
2016,ROMF,WAVI,1.50,20.21,terrestrial,12.50,to delete,to delete
2016,ROMF,WBNU,1.00,20.68,terrestrial,12.50,to delete,to delete
2016,ROMF,YBCU,2.00,116.76,terrestrial,12.50,to delete,to delete
2016,ROMF,YEWA,22.00,214.12,terrestrial,12.50,to delete,to delete
2018,ROMF,AMRE,5.00,41.46,terrestrial,12.50,to delete,to delete
2018,ROMF,AMRO,3.50,273.32,terrestrial,12.50,to delete,to delete
2018,ROMF,AMWO,1.00,161.17,terrestrial,12.50,to delete,to delete
2018,ROMF,BAOR,5.00,170.60,terrestrial,12.50,to delete,to delete
2018,ROMF,BCCH,2.00,21.52,terrestrial,12.50,to delete,to delete
2018,ROMF,BGGN,1.00,6.02,terrestrial,12.50,to delete,to delete
2018,ROMF,CHSW,0.25,5.72,terrestrial,12.50,to delete,to delete
2018,ROMF,COGR,1.00,110.56,terrestrial,12.50,to delete,to delete
2018,ROMF,COYE,15.00,156.84,terrestrial,12.50,to delete,to delete
2018,ROMF,DOWO,2.00,53.82,terrestrial,12.50,to delete,to delete
2018,ROMF,EAKI,3.50,138.27,terrestrial,12.50,to delete,to delete
2018,ROMF,EAWP,9.50,133.95,terrestrial,12.50,to delete,to delete
2018,ROMF,EUST,5.00,385.34,terrestrial,12.50,to delete,to delete
2018,ROMF,EWPW,2.00,106.80,terrestrial,12.50,to delete,to delete
2018,ROMF,GCFL,3.00,104.11,terrestrial,12.50,to delete,to delete
2018,ROMF,GRCA,6.50,231.95,terrestrial,12.50,to delete,to delete
2018,ROMF,NHWR,16.00,170.77,terrestrial,12.50,to delete,to delete
2018,ROMF,INBU,3.00,42.79,terrestrial,12.50,to delete,to delete
2018,ROMF,MODO,2.00,263.04,terrestrial,12.50,to delete,to delete
2018,ROMF,NOCA,1.00,42.03,terrestrial,12.50,to delete,to delete
2018,ROMF,NOFL,2.00,254.25,terrestrial,12.50,to delete,to delete
2018,ROMF,RBWO,2.00,145.09,terrestrial,12.50,to delete,to delete
2018,ROMF,REVI,13.00,224.71,terrestrial,12.50,to delete,to delete
2018,ROMF,RWBL,3.00,174.06,terrestrial,12.50,to delete,to delete
2018,ROMF,SOSP,0.50,10.34,terrestrial,12.50,to delete,to delete
2018,ROMF,TRES,2.00,43.10,terrestrial,12.50,to delete,to delete
2018,ROMF,WAVI,6.00,80.83,terrestrial,12.50,to delete,to delete
2018,ROMF,WBNU,2.00,41.35,terrestrial,12.50,to delete,to delete
2018,ROMF,WITU,1.00,4130.00,terrestrial,12.50,to delete,to delete
2018,ROMF,YBCU,1.00,58.38,terrestrial,12.50,to delete,to delete
2018,ROMF,YTVI,1.00,16.67,terrestrial,12.50,to delete,to delete
2018,ROMF,YEWA,18.00,175.19,terrestrial,12.50,to delete,to delete
2021,ROMF,AMRE,8.00,66.34,terrestrial,12.50,to delete,to delete
2021,ROMF,AMRO,2.50,195.23,terrestrial,12.50,to delete,to delete
2021,ROMF,AMWO,1.00,161.17,terrestrial,12.50,to delete,to delete
2021,ROMF,BAOR,11.00,375.31,terrestrial,12.50,to delete,to delete
2021,ROMF,BHCO,2.00,92.67,terrestrial,12.50,to delete,to delete
2021,ROMF,BLJA,1.00,85.46,terrestrial,12.50,to delete,to delete
2021,ROMF,CHSW,0.25,5.72,terrestrial,12.50,to delete,to delete
2021,ROMF,COGR,7.00,773.90,terrestrial,12.50,to delete,to delete
2021,ROMF,COYE,7.00,73.19,terrestrial,12.50,to delete,to delete
2021,ROMF,EAKI,3.50,138.27,terrestrial,12.50,to delete,to delete
2021,ROMF,EAWP,6.50,91.65,terrestrial,12.50,to delete,to delete
2021,ROMF,EUST,2.00,154.14,terrestrial,12.50,to delete,to delete
2021,ROMF,EWPW,3.00,160.20,terrestrial,12.50,to delete,to delete
2021,ROMF,GCFL,5.00,173.52,terrestrial,12.50,to delete,to delete
2021,ROMF,GHOW,0.50,752.50,terrestrial,12.50,to delete,to delete
2021,ROMF,GRCA,3.00,107.05,terrestrial,12.50,to delete,to delete
2021,ROMF,NHWR,10.00,106.73,terrestrial,12.50,to delete,to delete
2021,ROMF,INBU,1.00,14.26,terrestrial,12.50,to delete,to delete
2021,ROMF,MODO,2.00,263.04,terrestrial,12.50,to delete,to delete
2021,ROMF,NOCA,1.00,42.03,terrestrial,12.50,to delete,to delete
2021,ROMF,NOFL,2.00,254.25,terrestrial,12.50,to delete,to delete
2021,ROMF,RBWO,2.00,145.09,terrestrial,12.50,to delete,to delete
2021,ROMF,REVI,16.00,276.56,terrestrial,12.50,to delete,to delete
2021,ROMF,RTHU,0.25,0.80,terrestrial,12.50,to delete,to delete
2021,ROMF,RWBL,11.50,667.23,terrestrial,12.50,to delete,to delete
2021,ROMF,SWSP,0.50,8.20,terrestrial,12.50,to delete,to delete
2021,ROMF,TRES,6.00,129.29,terrestrial,12.50,to delete,to delete
2021,ROMF,WAVI,9.00,121.25,terrestrial,12.50,to delete,to delete
2021,ROMF,WBNU,1.00,20.68,terrestrial,12.50,to delete,to delete
2021,ROMF,WITU,1.00,4130.00,terrestrial,12.50,to delete,to delete
2021,ROMF,WODU,1.00,657.50,terrestrial,12.50,to delete,to delete
2021,ROMF,YBCU,2.00,116.76,terrestrial,12.50,to delete,to delete
2021,ROMF,YEWA,15.50,150.86,terrestrial,12.50,to delete,to delete
1991,ROMS,AMRE,4.00,33.17,terrestrial,7.90,to delete,to delete
1991,ROMS,AMRO,3.00,234.27,terrestrial,7.90,to delete,to delete
1991,ROMS,AMWO,1.00,161.17,terrestrial,7.90,to delete,to delete
1991,ROMS,BAOR,8.00,272.95,terrestrial,7.90,to delete,to delete
1991,ROMS,BCCH,2.00,21.52,terrestrial,7.90,to delete,to delete
1991,ROMS,BHCO,2.00,92.67,terrestrial,7.90,to delete,to delete
1991,ROMS,BLJA,1.00,85.46,terrestrial,7.90,to delete,to delete
1991,ROMS,CEDW,1.00,33.10,terrestrial,7.90,to delete,to delete
1991,ROMS,COGR,4.50,497.51,terrestrial,7.90,to delete,to delete
1991,ROMS,COYE,8.50,88.87,terrestrial,7.90,to delete,to delete
1991,ROMS,DOWO,2.00,53.82,terrestrial,7.90,to delete,to delete
1991,ROMS,EAKI,4.50,177.77,terrestrial,7.90,to delete,to delete
1991,ROMS,EAWP,11.50,162.15,terrestrial,7.90,to delete,to delete
1991,ROMS,EUST,6.50,500.94,terrestrial,7.90,to delete,to delete
1991,ROMS,GCFL,3.00,104.11,terrestrial,7.90,to delete,to delete
1991,ROMS,NHWR,7.00,74.71,terrestrial,7.90,to delete,to delete
1991,ROMS,NOCA,1.00,42.03,terrestrial,7.90,to delete,to delete
1991,ROMS,NOFL,2.00,254.25,terrestrial,7.90,to delete,to delete
1991,ROMS,REVI,4.00,69.14,terrestrial,7.90,to delete,to delete
1991,ROMS,RWBL,21.50,1247.43,terrestrial,7.90,to delete,to delete
1991,ROMS,SOSP,15.00,310.27,terrestrial,7.90,to delete,to delete
1991,ROMS,TRES,6.00,129.29,terrestrial,7.90,to delete,to delete
1991,ROMS,WAVI,4.00,53.89,terrestrial,7.90,to delete,to delete
1991,ROMS,WBNU,1.00,20.68,terrestrial,7.90,to delete,to delete
1991,ROMS,YEWA,13.00,126.53,terrestrial,7.90,to delete,to delete
1994,ROMS,AMRE,1.00,8.29,terrestrial,7.90,632.00,0.00
1994,ROMS,AMRO,1.50,117.14,terrestrial,7.90,632.00,0.00
1994,ROMS,BAOR,6.00,204.71,terrestrial,7.90,632.00,0.00
1994,ROMS,BCCH,1.00,10.76,terrestrial,7.90,632.00,0.00
1994,ROMS,BHCO,2.00,92.67,terrestrial,7.90,632.00,0.00
1994,ROMS,BLJA,1.00,85.46,terrestrial,7.90,632.00,0.00
1994,ROMS,CEDW,1.00,33.10,terrestrial,7.90,632.00,0.00
1994,ROMS,COGR,2.00,221.11,terrestrial,7.90,632.00,0.00
1994,ROMS,COYE,7.50,78.42,terrestrial,7.90,632.00,0.00
1994,ROMS,DOWO,1.00,26.91,terrestrial,7.90,632.00,0.00
1994,ROMS,EAKI,2.00,79.01,terrestrial,7.90,632.00,0.00
1994,ROMS,EAWP,13.00,183.30,terrestrial,7.90,632.00,0.00
1994,ROMS,EUST,2.00,154.14,terrestrial,7.90,632.00,0.00
1994,ROMS,GCFL,2.00,69.41,terrestrial,7.90,632.00,0.00
1994,ROMS,GHOW,0.50,752.50,terrestrial,7.90,632.00,0.00
