Orig Line,Full Site Name,Year at size,Area (ha) in year,Stage,Year,Species,# Territories,Number of visits,Census hours,Author1,Author2,Author3,Author4,Author5,Author6,Notes
3111,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,WAVI,15.0,9,42.97,A. Place,,,,,,
3112,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,HOWR,14.5,9,42.97,A. Place,,,,,,
3113,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,COYE,10.0,9,42.97,A. Place,,,,,,
3114,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,EAKI,6.0,9,42.97,A. Place,,,,,,
3115,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,GRCA,6.0,9,42.97,A. Place,,,,,,
3116,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,REVI,6.0,9,42.97,A. Place,,,,,,
3117,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,EAWP,4.0,9,42.97,A. Place,,,,,,
3118,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,EUST,4.0,9,42.97,A. Place,,,,,,
3119,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,MAWR,4.0,9,42.97,A. Place,,,,,,
3120,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,SOSP,4.0,9,42.97,A. Place,,,,,,
3121,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,TRES,4.0,9,42.97,A. Place,,,,,,
3122,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,BAOR,3.0,9,42.97,A. Place,,,,,,
3123,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,COGR,3.0,9,42.97,A. Place,,,,,,
3124,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,INBU,3.0,9,42.97,A. Place,,,,,,
3125,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,WODU,3.0,9,42.97,A. Place,,,,,,
3126,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,AMRE,2.0,9,42.97,A. Place,,,,,,
3127,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,AMRO,2.0,9,42.97,A. Place,,,,,,
3128,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,AMWO,2.0,9,42.97,A. Place,,,,,,
3129,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,GCFL,2.0,9,42.97,A. Place,,,,,,
3130,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,MODO,2.0,9,42.97,A. Place,,,,,,
3131,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,YSFL,2.0,9,42.97,A. Place,,,,,,
3132,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,RBWO,2.0,9,42.97,A. Place,,,,,,
3133,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,NOCA,1.5,9,42.97,A. Place,,,,,,
3134,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,BAEA,1.0,9,42.97,A. Place,,,,,,
3135,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,BBCU,1.0,9,42.97,A. Place,,,,,,
3136,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,BGGN,1.0,9,42.97,A. Place,,,,,,
3137,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,DOWO,1.0,9,42.97,A. Place,,,,,,
3138,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,GRHE,1.0,9,42.97,A. Place,,,,,,
3139,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,LEBI,1.0,9,42.97,A. Place,,,,,,
3140,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,LEFL,1.0,9,42.97,A. Place,,,,,,
3141,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,OROR,1.0,9,42.97,A. Place,,,,,,
3142,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,WBNU,1.0,9,42.97,A. Place,,,,,,
3143,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,BLJA,0.5,9,42.97,A. Place,,,,,,
3144,Red Oak - Ironwood Savannah,1991,12.00,Late,2019,WIFL,0.5,9,42.97,A. Place,,,,,,
3145,Red Oak - Sugar Maple Savannah,1991,10.50,Late,2019,CHSW, +,10,42.28,A. Place,,,,,,
3146,Red Oak - Sugar Maple Savannah,1991,10.50,Late,2019,RTHU, +,10,42.28,A. Place,,,,,,
3147,Red Oak - Sugar Maple Savannah,1991,10.50,Late,2019,YWAR,41.0,10,42.28,A. Place,,,,,,
3148,Red Oak - Sugar Maple Savannah,1991,10.50,Late,2019,HOWR,17.5,10,42.28,A. Place,,,,,,
3149,Red Oak - Sugar Maple Savannah,1991,10.50,Late,2019,RWBL,16.0,10,42.28,A. Place,,,,,,
3150,Red Oak - Sugar Maple Savannah,1991,10.50,Late,2019,WAVI,12.5,10,42.28,A. Place,,,,,,
3151,Red Oak - Sugar Maple Savannah,1991,10.50,Late,2019,REVI,11.5,10,42.28,A. Place,,,,,,
3152,Red Oak - Sugar Maple Savannah,1991,10.50,Late,2019,COYE,10.0,10,42.28,A. Place,,,,,,
3153,Red Oak - Sugar Maple Savannah,1991,10.50,Late,2019,GRCA,9.0,10,42.28,A. Place,,,,,,
3154,Red Oak - Sugar Maple Savannah,1991,10.50,Late,2019,SOSP,7.0,10,42.28,A. Place,,,,,,
3155,Red Oak - Sugar Maple Savannah,1991,10.50,Late,2019,EAKI,6.5,10,42.28,A. Place,,,,,,
3156,Red Oak - Sugar Maple Savannah,1991,10.50,Late,2019,EAWP,6.0,10,42.28,A. Place,,,,,,
3157,Red Oak - Sugar Maple Savannah,1991,10.50,Late,2019,BAOR,5.5,10,42.28,A. Place,,,,,,
3158,Red Oak - Sugar Maple Savannah,1991,10.50,Late,2019,EUST,5.0,10,42.28,A. Place,,,,,,
3159,Red Oak - Sugar Maple Savannah,1991,10.50,Late,2019,TRES,5.0,10,42.28,A. Place,,,,,,
3160,Red Oak - Sugar Maple Savannah,1991,10.50,Late,2019,BGGN,4.0,10,42.28,A. Place,,,,,,
3161,Red Oak - Sugar Maple Savannah,1991,10.50,Late,2019,AMRE,3.0,10,42.28,A. Place,,,,,,
3162,Red Oak - Sugar Maple Savannah,1991,10.50,Late,2019,GCFL,3.0,10,42.28,A. Place,,,,,,
3163,Red Oak - Sugar Maple Savannah,1991,10.50,Late,2019,INBU,3.0,10,42.28,A. Place,,,,,,
3164,Red Oak - Sugar Maple Savannah,1991,10.50,Late,2019,AMRO,2.0,10,42.28,A. Place,,,,,,
3165,Red Oak - Sugar Maple Savannah,1991,10.50,Late,2019,BCCH,2.0,10,42.28,A. Place,,,,,,
3166,Red Oak - Sugar Maple Savannah,1991,10.50,Late,2019,COGR,2.0,10,42.28,A. Place,,,,,,
3167,Red Oak - Sugar Maple Savannah,1991,10.50,Late,2019,YSFL,2.0,10,42.28,A. Place,,,,,,
3168,Red Oak - Sugar Maple Savannah,1991,10.50,Late,2019,BHCO,1.0,10,42.28,A. Place,,,,,,
3169,Red Oak - Sugar Maple Savannah,1991,10.50,Late,2019,BLJA,1.0,10,42.28,A. Place,,,,,,
3170,Red Oak - Sugar Maple Savannah,1991,10.50,Late,2019,DOWO,1.0,10,42.28,A. Place,,,,,,
3171,Red Oak - Sugar Maple Savannah,1991,10.50,Late,2019,EWPW,1.0,10,42.28,A. Place,,,,,,
3172,Red Oak - Sugar Maple Savannah,1991,10.50,Late,2019,HAWO,1.0,10,42.28,A. Place,,,,,,
3173,Red Oak - Sugar Maple Savannah,1991,10.50,Late,2019,MODO,1.0,10,42.28,A. Place,,,,,,
3174,Red Oak - Sugar Maple Savannah,1991,10.50,Late,2019,NOCA,1.0,10,42.28,A. Place,,,,,,
3175,Red Oak - Sugar Maple Savannah,1991,10.50,Late,2019,OROR,1.0,10,42.28,A. Place,,,,,,
3176,Red Oak - Sugar Maple Savannah,1991,10.50,Late,2019,RBWO,1.0,10,42.28,A. Place,,,,,,
3177,Red Oak - Sugar Maple Savannah,1991,10.50,Late,2019,WBNU,1.0,10,42.28,A. Place,,,,,,
3178,Red Oak - White Birch Savannah,1991,10.00,Late,2019,YWAR,11.5,9,51.40,J. Teltser,,,,,,
3179,Red Oak - White Birch Savannah,1991,10.00,Late,2019,RWBL,10.5,9,51.40,J. Teltser,,,,,,
3180,Red Oak - White Birch Savannah,1991,10.00,Late,2019,HOWR,8.0,9,51.40,J. Teltser,,,,,,
3181,Red Oak - White Birch Savannah,1991,10.00,Late,2019,REVI,6.0,9,51.40,J. Teltser,,,,,,
3182,Red Oak - White Birch Savannah,1991,10.00,Late,2019,COYE,5.5,9,51.40,J. Teltser,,,,,,
3183,Red Oak - White Birch Savannah,1991,10.00,Late,2019,EWPW,5.0,9,51.40,J. Teltser,,,,,,
3184,Red Oak - White Birch Savannah,1991,10.00,Late,2019,AMRE,4.0,9,51.40,J. Teltser,,,,,,
3185,Red Oak - White Birch Savannah,1991,10.00,Late,2019,EAWP,4.0,9,51.40,J. Teltser,,,,,,
3186,Red Oak - White Birch Savannah,1991,10.00,Late,2019,BAOR,3.0,9,51.40,J. Teltser,,,,,,
3187,Red Oak - White Birch Savannah,1991,10.00,Late,2019,BCCH,3.0,9,51.40,J. Teltser,,,,,,
3188,Red Oak - White Birch Savannah,1991,10.00,Late,2019,GRCA,3.0,9,51.40,J. Teltser,,,,,,
3189,Red Oak - White Birch Savannah,1991,10.00,Late,2019,MODO,3.0,9,51.40,J. Teltser,,,,,,
3190,Red Oak - White Birch Savannah,1991,10.00,Late,2019,AMRO,2.5,9,51.40,J. Teltser,,,,,,
3191,Red Oak - White Birch Savannah,1991,10.00,Late,2019,BLJA,2.0,9,51.40,J. Teltser,,,,,,
3192,Red Oak - White Birch Savannah,1991,10.00,Late,2019,BRTH,2.0,9,51.40,J. Teltser,,,,,,
3193,Red Oak - White Birch Savannah,1991,10.00,Late,2019,EATO,2.0,9,51.40,J. Teltser,,,,,,
3194,Red Oak - White Birch Savannah,1991,10.00,Late,2019,GCFL,2.0,9,51.40,J. Teltser,,,,,,
3195,Red Oak - White Birch Savannah,1991,10.00,Late,2019,RBWO,2.0,9,51.40,J. Teltser,,,,,,
3196,Red Oak - White Birch Savannah,1991,10.00,Late,2019,YBCU,2.0,9,51.40,J. Teltser,,,,,,
3197,Red Oak - White Birch Savannah,1991,10.00,Late,2019,BGGN,1.0,9,51.40,J. Teltser,,,,,,
3198,Red Oak - White Birch Savannah,1991,10.00,Late,2019,CHSP,1.0,9,51.40,J. Teltser,,,,,,
3199,Red Oak - White Birch Savannah,1991,10.00,Late,2019,COGR,1.0,9,51.40,J. Teltser,,,,,,
3200,Red Oak - White Birch Savannah,1991,10.00,Late,2019,DOWO,1.0,9,51.40,J. Teltser,,,,,,
3201,Red Oak - White Birch Savannah,1991,10.00,Late,2019,EAKI,1.0,9,51.40,J. Teltser,,,,,,
3202,Red Oak - White Birch Savannah,1991,10.00,Late,2019,EUST,1.0,9,51.40,J. Teltser,,,,,,
3203,Red Oak - White Birch Savannah,1991,10.00,Late,2019,YSFL,1.0,9,51.40,J. Teltser,,,,,,
3204,Red Oak - White Pine Savannah,1991,11.00,Late,2019,RWBL,25.0,9,42.17,E. Buck,,,,,,
3205,Red Oak - White Pine Savannah,1991,11.00,Late,2019,YWAR,23.0,9,42.17,E. Buck,,,,,,
3206,Red Oak - White Pine Savannah,1991,11.00,Late,2019,COYE,7.0,9,42.17,E. Buck,,,,,,
3207,Red Oak - White Pine Savannah,1991,11.00,Late,2019,GRCA,7.0,9,42.17,E. Buck,,,,,,
3208,Red Oak - White Pine Savannah,1991,11.00,Late,2019,REVI,7.0,9,42.17,E. Buck,,,,,,
3209,Red Oak - White Pine Savannah,1991,11.00,Late,2019,WAVI,7.0,9,42.17,E. Buck,,,,,,
3210,Red Oak - White Pine Savannah,1991,11.00,Late,2019,EAKI,6.5,9,42.17,E. Buck,,,,,,
3211,Red Oak - White Pine Savannah,1991,11.00,Late,2019,SOSP,6.0,9,42.17,E. Buck,,,,,,
3212,Red Oak - White Pine Savannah,1991,11.00,Late,2019,COGR,5.0,9,42.17,E. Buck,,,,,,
3213,Red Oak - White Pine Savannah,1991,11.00,Late,2019,EAWP,5.0,9,42.17,E. Buck,,,,,,
3214,Red Oak - White Pine Savannah,1991,11.00,Late,2019,EUST,4.0,9,42.17,E. Buck,,,,,,
3215,Red Oak - White Pine Savannah,1991,11.00,Late,2019,MODO,4.0,9,42.17,E. Buck,,,,,,
3216,Red Oak - White Pine Savannah,1991,11.00,Late,2019,TRES,4.0,9,42.17,E. Buck,,,,,,
3217,Red Oak - White Pine Savannah,1991,11.00,Late,2019,WODU,3.0,9,42.17,E. Buck,,,,,,
3218,Red Oak - White Pine Savannah,1991,11.00,Late,2019,AMRO,2.0,9,42.17,E. Buck,,,,,,
3219,Red Oak - White Pine Savannah,1991,11.00,Late,2019,AMWO,2.0,9,42.17,E. Buck,,,,,,
3220,Red Oak - White Pine Savannah,1991,11.00,Late,2019,BAOR,2.0,9,42.17,E. Buck,,,,,,
3221,Red Oak - White Pine Savannah,1991,11.00,Late,2019,BCCH,2.0,9,42.17,E. Buck,,,,,,
3222,Red Oak - White Pine Savannah,1991,11.00,Late,2019,MAWR,1.5,9,42.17,E. Buck,,,,,,
3223,Red Oak - White Pine Savannah,1991,11.00,Late,2019,DOWO,1.0,9,42.17,E. Buck,,,,,,
3224,Red Oak - White Pine Savannah,1991,11.00,Late,2019,EATO,1.0,9,42.17,E. Buck,,,,,,
3225,Red Oak - White Pine Savannah,1991,11.00,Late,2019,HOWR,1.0,9,42.17,E. Buck,,,,,,
3226,Red Oak - White Pine Savannah,1991,11.00,Late,2019,LEBI,1.0,9,42.17,E. Buck,,,,,,
3227,Red Oak - White Pine Savannah,1991,11.00,Late,2019,NOCA,1.0,9,42.17,E. Buck,,,,,,
3228,Red Oak - White Pine Savannah,1991,11.00,Late,2019,YSFL,1.0,9,42.17,E. Buck,,,,,,
3229,Red Oak - White Pine Savannah,1991,11.00,Late,2019,RTHU,1.0,9,42.17,E. Buck,,,,,,
3230,Bluegrass - Milkweed Grassland,1991,10.50,Disturbed,2021,YWAR,18.5,9,32.75,F. St-Arnault,,,,,,
3231,Bluegrass - Milkweed Grassland,1991,10.50,Disturbed,2021,COYE,14.0,9,32.75,F. St-Arnault,,,,,,
3232,Bluegrass - Milkweed Grassland,1991,10.50,Disturbed,2021,RWBL,14.0,9,32.75,F. St-Arnault,,,,,,
3233,Bluegrass - Milkweed Grassland,1991,10.50,Disturbed,2021,FISP,12.5,9,32.75,F. St-Arnault,,,,,,
3234,Bluegrass - Milkweed Grassland,1991,10.50,Disturbed,2021,EATO,7.0,9,32.75,F. St-Arnault,,,,,,
3235,Bluegrass - Milkweed Grassland,1991,10.50,Disturbed,2021,CHSP,5.0,9,32.75,F. St-Arnault,,,,,,
3236,Bluegrass - Milkweed Grassland,1991,10.50,Disturbed,2021,EAKI,2.5,9,32.75,F. St-Arnault,,,,,,
3237,Bluegrass - Milkweed Grassland,1991,10.50,Disturbed,2021,AMGO,2.0,9,32.75,F. St-Arnault,,,,,,
3238,Bluegrass - Milkweed Grassland,1991,10.50,Disturbed,2021,BRTH,2.0,9,32.75,F. St-Arnault,,,,,,
3239,Bluegrass - Milkweed Grassland,1991,10.50,Disturbed,2021,CEDW,2.0,9,32.75,F. St-Arnault,,,,,,
3240,Bluegrass - Milkweed Grassland,1991,10.50,Disturbed,2021,MODO,2.0,9,32.75,F. St-Arnault,,,,,,
3241,Bluegrass - Milkweed Grassland,1991,10.50,Disturbed,2021,COGR,1.0,9,32.75,F. St-Arnault,,,,,,
3242,Bluegrass - Milkweed Grassland,1991,10.50,Disturbed,2021,YSFL,1.0,9,32.75,F. St-Arnault,,,,,,
3243,Bluegrass - Milkweed Grassland,1991,10.50,Disturbed,2021,REVI,1.0,9,32.75,F. St-Arnault,,,,,,
3244,Bluegrass - Milkweed Grassland,1991,10.50,Disturbed,2021,BAOR,0.5,9,32.75,F. St-Arnault,,,,,,
3245,Bluegrass - Milkweed Grassland,1991,10.50,Disturbed,2021,WITU,0.5,9,32.75,F. St-Arnault,,,,,,
3246,Dry Cottonwood - Juniper Savannah,1991,10.50,Early,2021,COYE, +,9,37.50,H. James,,,,,,
3247,Dry Cottonwood - Juniper Savannah,1991,10.50,Early,2021,HOWR, +,9,37.50,H. James,,,,,,
3248,Dry Cottonwood - Juniper Savannah,1991,10.50,Early,2021,CHSP,17.5,9,37.50,H. James,,,,,,
3249,Dry Cottonwood - Juniper Savannah,1991,10.50,Early,2021,FISP,16.0,9,37.50,H. James,,,,,,
3250,Dry Cottonwood - Juniper Savannah,1991,10.50,Early,2021,YWAR,8.0,9,37.50,H. James,,,,,,
3251,Dry Cottonwood - Juniper Savannah,1991,10.50,Early,2021,EATO,6.0,9,37.50,H. James,,,,,,
3252,Dry Cottonwood - Juniper Savannah,1991,10.50,Early,2021,BRTH,3.0,9,37.50,H. James,,,,,,
3253,Dry Cottonwood - Juniper Savannah,1991,10.50,Early,2021,AMWO,2.0,9,37.50,H. James,,,,,,
3254,Dry Cottonwood - Juniper Savannah,1991,10.50,Early,2021,BCCH,2.0,9,37.50,H. James,,,,,,
3255,Dry Cottonwood - Juniper Savannah,1991,10.50,Early,2021,BHCO,2.0,9,37.50,H. James,,,,,,
3256,Dry Cottonwood - Juniper Savannah,1991,10.50,Early,2021,RWBL,2.0,9,37.50,H. James,,,,,,
3257,Dry Cottonwood - Juniper Savannah,1991,10.50,Early,2021,TRES,2.0,9,37.50,H. James,,,,,,
3258,Dry Cottonwood - Juniper Savannah,1991,10.50,Early,2021,EAKI,1.5,9,37.50,H. James,,,,,,
3259,Dry Cottonwood - Juniper Savannah,1991,10.50,Early,2021,BGGN,1.0,9,37.50,H. James,,,,,,
3260,Dry Cottonwood - Juniper Savannah,1991,10.50,Early,2021,CEDW,1.0,9,37.50,H. James,,,,,,
3261,Dry Cottonwood - Juniper Savannah,1991,10.50,Early,2021,COGR,1.0,9,37.50,H. James,,,,,,
3262,Dry Cottonwood - Juniper Savannah,1991,10.50,Early,2021,MODO,1.0,9,37.50,H. James,,,,,,
3263,Dry Cottonwood Sand Dune,1991,10.00,Early,2021,FISP,14.5,9,39.00,H. James,,,,,,
3264,Dry Cottonwood Sand Dune,1991,10.00,Early,2021,HOWR,5.5,9,39.00,H. James,,,,,,
3265,Dry Cottonwood Sand Dune,1991,10.00,Early,2021,CHSP,4.5,9,39.00,H. James,,,,,,
3266,Dry Cottonwood Sand Dune,1991,10.00,Early,2021,YWAR,3.0,9,39.00,H. James,,,,,,
3267,Dry Cottonwood Sand Dune,1991,10.00,Early,2021,RWBL,2.5,9,39.00,H. James,,,,,,
3268,Dry Cottonwood Sand Dune,1991,10.00,Early,2021,BCCH,1.5,9,39.00,H. James,,,,,,
3269,Dry Cottonwood Sand Dune,1991,10.00,Early,2021,BGGN,1.0,9,39.00,H. James,,,,,,
3270,Dry Cottonwood Sand Dune,1991,10.00,Early,2021,BRTH,1.0,9,39.00,H. James,,,,,,
3271,Dry Cottonwood Sand Dune,1991,10.00,Early,2021,EATO,1.0,9,39.00,H. James,,,,,,
3272,Dry Cottonwood Sand Dune,1991,10.00,Early,2021,EAKI,0.5,9,39.00,H. James,,,,,,
3273,Dry Cottonwood Sand Dune,1991,10.00,Early,2021,EWPW,0.5,9,39.00,H. James,,,,,,
3274,Dry Cottonwood Sand Dune,1991,10.00,Early,2021,TRES,0.5,9,39.00,H. James,,,,,,
3275,Intergrading Dune - Swale Savannah,1991,11.00,Early,2021,FISP,11.0,9,36.00,F. St-Arnault,,,,,,
3276,Intergrading Dune - Swale Savannah,1991,11.00,Early,2021,RWBL,8.0,9,36.00,F. St-Arnault,,,,,,
3277,Intergrading Dune - Swale Savannah,1991,11.00,Early,2021,BRTH,5.0,9,36.00,F. St-Arnault,,,,,,
3278,Intergrading Dune - Swale Savannah,1991,11.00,Early,2021,CHSP,4.0,9,36.00,F. St-Arnault,,,,,,
3279,Intergrading Dune - Swale Savannah,1991,11.00,Early,2021,COGR,4.0,9,36.00,F. St-Arnault,,,,,,
3280,Intergrading Dune - Swale Savannah,1991,11.00,Early,2021,AMWO,2.0,9,36.00,F. St-Arnault,,,,,,
3281,Intergrading Dune - Swale Savannah,1991,11.00,Early,2021,EAKI,2.0,9,36.00,F. St-Arnault,,,,,,
3282,Intergrading Dune - Swale Savannah,1991,11.00,Early,2021,EUST,2.0,9,36.00,F. St-Arnault,,,,,,
3283,Intergrading Dune - Swale Savannah,1991,11.00,Early,2021,EWPW,2.0,9,36.00,F. St-Arnault,,,,,,
3284,Intergrading Dune - Swale Savannah,1991,11.00,Early,2021,SOSP,2.0,9,36.00,F. St-Arnault,,,,,,
3285,Intergrading Dune - Swale Savannah,1991,11.00,Early,2021,AMRO,1.0,9,36.00,F. St-Arnault,,,,,,
3286,Intergrading Dune - Swale Savannah,1991,11.00,Early,2021,BCCH,1.0,9,36.00,F. St-Arnault,,,,,,
3287,Intergrading Dune - Swale Savannah,1991,11.00,Early,2021,GRCA,1.0,9,36.00,F. St-Arnault,,,,,,
3288,Intergrading Dune - Swale Savannah,1991,11.00,Early,2021,HOWR,1.0,9,36.00,F. St-Arnault,,,,,,
3289,Intergrading Dune - Swale Savannah,1991,11.00,Early,2021,KILL,1.0,9,36.00,F. St-Arnault,,,,,,
3290,Intergrading Dune - Swale Savannah,1991,11.00,Early,2021,MALL,1.0,9,36.00,F. St-Arnault,,,,,,
3291,Intergrading Dune - Swale Savannah,1991,11.00,Early,2021,MODO,1.0,9,36.00,F. St-Arnault,,,,,,
3292,Intergrading Dune - Swale Savannah,1991,11.00,Early,2021,NOCA,1.0,9,36.00,F. St-Arnault,,,,,,
3293,Intergrading Dune - Swale Savannah,1991,11.00,Early,2021,TRES,1.0,9,36.00,F. St-Arnault,,,,,,
3294,Intergrading Dune - Swale Savannah,1991,11.00,Early,2021,AMCR,0.5,9,36.00,F. St-Arnault,,,,,,
3295,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,SWSP, +,9,32.00,L. Greaves,,,,,,
3296,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,YWAR,28.0,9,32.00,L. Greaves,,,,,,
3297,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,HOWR,20.5,9,32.00,L. Greaves,,,,,,
3298,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,RWBL,16.5,9,32.00,L. Greaves,,,,,,
3299,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,COYE,11.5,9,32.00,L. Greaves,,,,,,
3300,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,REVI,6.0,9,32.00,L. Greaves,,,,,,
3301,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,TRES,5.0,9,32.00,L. Greaves,,,,,,
3302,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,WAVI,5.0,9,32.00,L. Greaves,,,,,,
3303,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,EAWP,4.5,9,32.00,L. Greaves,,,,,,
3304,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,BAOR,4.0,9,32.00,L. Greaves,,,,,,
3305,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,GRCA,4.0,9,32.00,L. Greaves,,,,,,
3306,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,EAKI,3.5,9,32.00,L. Greaves,,,,,,
3307,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,AMRE,3.0,9,32.00,L. Greaves,,,,,,
3308,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,BHCO,3.0,9,32.00,L. Greaves,,,,,,
3309,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,GCFL,3.0,9,32.00,L. Greaves,,,,,,
3310,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,INBU,2.5,9,32.00,L. Greaves,,,,,,
3311,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,AMRO,2.0,9,32.00,L. Greaves,,,,,,
3312,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,COGR,2.0,9,32.00,L. Greaves,,,,,,
3313,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,EWPW,2.0,9,32.00,L. Greaves,,,,,,
3314,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,FISP,2.0,9,32.00,L. Greaves,,,,,,
3315,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,MODO,1.5,9,32.00,L. Greaves,,,,,,
3316,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,AMWO,1.0,9,32.00,L. Greaves,,,,,,
3317,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,BCCH,1.0,9,32.00,L. Greaves,,,,,,
3318,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,BGGN,1.0,9,32.00,L. Greaves,,,,,,
3319,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,BLJA,1.0,9,32.00,L. Greaves,,,,,,
3320,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,DOWO,1.0,9,32.00,L. Greaves,,,,,,
3321,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,EASO,1.0,9,32.00,L. Greaves,,,,,,
3322,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,EATO,1.0,9,32.00,L. Greaves,,,,,,
3323,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,EUST,1.0,9,32.00,L. Greaves,,,,,,
3324,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,LEFL,1.0,9,32.00,L. Greaves,,,,,,
3325,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,NOCA,1.0,9,32.00,L. Greaves,,,,,,
3326,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,SOSP,1.0,9,32.00,L. Greaves,,,,,,
3327,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,YBCU,1.0,9,32.00,L. Greaves,,,,,,
3328,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,WBNU,0.5,9,32.00,L. Greaves,,,,,,
3329,Red Ash - Red Oak Savannah,1991,10.25,Late,2021,WITU,0.5,9,32.00,L. Greaves,,,,,,
3330,Red Oak - Ironwood Savannah,1991,12.00,Late,2021,YWAR,42.5,9,33.25,R. Leys,,,,,,
3331,Red Oak - Ironwood Savannah,1991,12.00,Late,2021,RWBL,39.5,9,33.25,R. Leys,,,,,,
3332,Red Oak - Ironwood Savannah,1991,12.00,Late,2021,HOWR,18.0,9,33.25,R. Leys,,,,,,
3333,Red Oak - Ironwood Savannah,1991,12.00,Late,2021,WAVI,16.5,9,33.25,R. Leys,,,,,,
3334,Red Oak - Ironwood Savannah,1991,12.00,Late,2021,COYE,9.5,9,33.25,R. Leys,,,,,,
3335,Red Oak - Ironwood Savannah,1991,12.00,Late,2021,EAWP,9.0,9,33.25,R. Leys,,,,,,
3336,Red Oak - Ironwood Savannah,1991,12.00,Late,2021,EUST,9.0,9,33.25,R. Leys,,,,,,
3337,Red Oak - Ironwood Savannah,1991,12.00,Late,2021,EAKI,8.5,9,33.25,R. Leys,,,,,,
3338,Red Oak - Ironwood Savannah,1991,12.00,Late,2021,TRES,7.0,9,33.25,R. Leys,,,,,,
3339,Red Oak - Ironwood Savannah,1991,12.00,Late,2021,AMRO,6.0,9,33.25,R. Leys,,,,,,
3340,Red Oak - Ironwood Savannah,1991,12.00,Late,2021,BAOR,5.5,9,33.25,R. Leys,,,,,,
3341,Red Oak - Ironwood Savannah,1991,12.00,Late,2021,REVI,5.0,9,33.25,R. Leys,,,,,,
3342,Red Oak - Ironwood Savannah,1991,12.00,Late,2021,BGGN,4.0,9,33.25,R. Leys,,,,,,
3343,Red Oak - Ironwood Savannah,1991,12.00,Late,2021,COGR,4.0,9,33.25,R. Leys,,,,,,
3344,Red Oak - Ironwood Savannah,1991,12.00,Late,2021,BCCH,3.0,9,33.25,R. Leys,,,,,,
